rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,betat,slice,loglik
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005757575757575758,betat,-1601.9516122719274
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0056565656565656566,betat,-1599.711102543573
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005555555555555556,betat,-1602.3529175399688
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005454545454545455,betat,-1602.7602593436275
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005353535353535353,betat,-1602.4285809191101
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0052525252525252525,betat,-1603.767750687897
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005151515151515152,betat,-1603.3826067433185
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.005050505050505051,betat,-1602.1208892378909
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.00494949494949495,betat,-1602.1019804218415
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0048484848484848485,betat,-1601.832563794054
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004747474747474748,betat,-1599.6032216133838
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004646464646464647,betat,-1600.6244430659283
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004545454545454545,betat,-1608.1326152471463
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0044444444444444444,betat,-1603.0043613903836
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004343434343434344,betat,-1602.8931689452843
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004242424242424243,betat,-1601.8546049074928
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.004141414141414142,betat,-1601.1006623976186
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.00404040404040404,betat,-1605.1788087668924
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.00393939393939394,betat,-1600.739567954716
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.003838383838383839,betat,-1602.0727810755875
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.003737373737373737,betat,-1602.4439177440463
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0036363636363636364,betat,-1600.09714345435
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0035353535353535356,betat,-1599.8494531340841
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0034343434343434348,betat,-1600.9397442136851
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.003333333333333334,betat,-1602.588148690846
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0032323232323232323,betat,-1604.534888271138
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0031313131313131315,betat,-1601.6999344421445
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0030303030303030307,betat,-1601.5532430009405
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.002929292929292929,betat,-1601.8755882310793
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0028282828282828283,betat,-1602.835165194804
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0027272727272727275,betat,-1601.405275841263
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0026262626262626267,betat,-1605.4218403827224
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.002525252525252526,betat,-1599.0448706179939
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0024242424242424242,betat,-1601.6480813719804
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0023232323232323234,betat,-1601.858789176664
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0022222222222222227,betat,-1603.9485882677639
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.002121212121212121,betat,-1601.7516728304502
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.002020202020202021,betat,-1601.5755941548975
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0019191919191919194,betat,-1604.6823363157023
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0018181818181818177,betat,-1601.5417521495147
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0017171717171717178,betat,-1599.3113884470388
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0016161616161616162,betat,-1604.0895516698279
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0015151515151515162,betat,-1611.4160556130873
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0014141414141414146,betat,-1605.1631386901465
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.001313131313131313,betat,-1600.0608836816234
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.001212121212121213,betat,-1600.8244347574187
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0011111111111111113,betat,-1602.2451004745687
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.0010101010101010097,betat,-1601.3753043913855
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.090909090909097e-4,betat,-1601.5014350567192
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.080808080808081e-4,betat,-1602.9980630342895
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.070707070707064e-4,betat,-1603.905189115407
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.060606060606065e-4,betat,-1601.1920316919839
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,5.050505050505048e-4,betat,-1600.5058075036798
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,4.040404040404049e-4,betat,-1604.116770466371
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,3.0303030303030325e-4,betat,-1599.9863973525817
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,2.0202020202020159e-4,betat,-1601.6687398041197
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,1.0101010101010166e-4,betat,-1600.8859236016601
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0,betat,-1598.9660564963365
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,0.001,betat,-1602.853435867564
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.8989898989899e-4,betat,-1600.6474459088092
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.797979797979799e-4,betat,-1600.241943209089
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.696969696969697e-4,betat,-1600.8186057492956
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.595959595959596e-4,betat,-1600.3717693163348
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.494949494949495e-4,betat,-1604.9681976636157
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.393939393939394e-4,betat,-1602.5339848581175
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.292929292929294e-4,betat,-1601.342344923463
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.191919191919192e-4,betat,-1604.6114831371297
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,9.090909090909091e-4,betat,-1601.7047083605842
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.98989898989899e-4,betat,-1599.6800496231806
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.888888888888889e-4,betat,-1601.9169045244057
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.787878787878789e-4,betat,-1605.772364772914
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.686868686868687e-4,betat,-1601.7794375785725
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.585858585858586e-4,betat,-1600.9563136713375
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.484848484848485e-4,betat,-1601.4456753610853
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.383838383838384e-4,betat,-1602.7887672730808
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.282828282828282e-4,betat,-1599.9157135422022
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.181818181818182e-4,betat,-1601.15025250118
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,8.080808080808081e-4,betat,-1601.0163941463427
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.97979797979798e-4,betat,-1601.8758282195472
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.878787878787879e-4,betat,-1601.9497657324544
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.777777777777778e-4,betat,-1600.7736977300112
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.676767676767677e-4,betat,-1599.4763773568382
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.575757575757576e-4,betat,-1603.8535945001508
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.474747474747475e-4,betat,-1599.437422060882
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.373737373737373e-4,betat,-1600.3054883740986
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.272727272727272e-4,betat,-1600.938925309181
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.171717171717171e-4,betat,-1604.8315145738607
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,7.070707070707071e-4,betat,-1606.4254345749814
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.96969696969697e-4,betat,-1605.9200183895518
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.868686868686869e-4,betat,-1599.9526553604378
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.767676767676768e-4,betat,-1600.1784728413961
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.666666666666668e-4,betat,-1599.6155925738747
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.565656565656566e-4,betat,-1606.4962526714664
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.464646464646465e-4,betat,-1601.0566162031796
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.363636363636363e-4,betat,-1597.185568417176
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.262626262626262e-4,betat,-1601.1703322604378
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.161616161616161e-4,betat,-1599.6349306555064
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,6.060606060606061e-4,betat,-1604.803413029461
0.3148019,376.7801647,5.3323503,2.6565848,3.8324673,2.7666027,5.0973542,1.8033846,0.9840841,3.5,5,0,0.0023973,4.287e-4,1.433e-4,0.1016082,0.9985646,2.1477506e-6,0.00143324,0,0,10911819,5.95959595959596e-4,betat,-1600.8464338701683
